time,longitude,latitude,chla_fluorescence,raw_chla_fluorescence_frozen_test,raw_chla_fluorescence,chla_fluorescence_frozen_test
2018-05-16 15:37:45,14.129000000000001,67.7903,0.54,1,1.8,1
2018-05-16 15:38:45,14.1256,67.7939,0.54,-1,1.8,-1
2018-05-16 15:39:45,14.1223,67.7974,0.51,1,1.7,1
2018-05-16 15:40:45,14.1189,67.8009,0.51,-1,1.7,-1
2018-05-16 15:41:45,14.1155,67.8044,0.51,-1,1.7,-1
2018-05-16 15:42:45,14.1122,67.808,0.96,1,3.2,1
2018-05-16 15:43:45,14.1091,67.8115,0.51,1,1.7,1
2018-05-16 15:44:46,14.1058,67.8151,0.48,1,1.6,1
2018-05-16 15:45:46,14.1024,67.8185,0.45,1,1.5,1
2018-05-16 15:46:46,14.099,67.822,0.42,1,1.4,1
2018-05-16 15:47:46,14.0958,67.8255,0.405,1,1.35,1
2018-05-16 15:48:46,14.0925,67.829,0.405,-1,1.35,-1
2018-05-16 15:49:46,14.0893,67.8325,0.435,1,1.45,1
2018-05-16 15:50:46,14.085999999999999,67.8359,0.45,1,1.5,1
2018-05-16 15:51:46,14.0827,67.8394,0.51,1,1.7,1
2018-05-16 15:52:47,14.0794,67.8428,0.51,-1,1.7,-1
2018-05-16 15:53:47,14.0763,67.8463,0.54,1,1.8,1
2018-05-16 15:54:47,14.0732,67.8498,0.54,-1,1.8,-1
2018-05-16 15:55:47,14.0697,67.8531,0.54,-1,1.8,-1
2018-05-16 15:56:47,14.0665,67.8566,0.57,1,1.9,1
2018-05-16 15:57:48,14.0632,67.8602,0.57,-1,1.9,-1
2018-05-16 15:58:48,14.0601,67.8636,0.555,1,1.85,1
2018-05-16 15:59:48,14.0569,67.8671,0.555,-1,1.85,-1
2018-05-16 16:00:48,14.0536,67.8705,0.54,1,1.8,1
2018-05-16 16:01:48,14.0501,67.8739,0.495,1,1.65,1
2018-05-16 16:02:48,14.0469,67.8775,0.48,1,1.6,1
2018-05-16 16:03:49,14.0436,67.8811,0.465,1,1.55,1
2018-05-16 16:04:49,14.0403,67.8846,0.42,1,1.4,1
2018-05-16 16:05:49,14.037,67.8881,0.39,1,1.3,1
2018-05-16 16:06:49,14.0337,67.8916,0.375,1,1.25,1
2018-05-16 16:07:49,14.0303,67.895,0.375,-1,1.25,-1
2018-05-16 16:08:49,14.0268,67.8985,0.39,1,1.3,1
2018-05-16 16:09:50,14.0236,67.902,0.405,1,1.35,1
2018-05-16 16:10:50,14.0203,67.9054,0.375,1,1.25,1
2018-05-16 16:11:50,14.0169,67.9089,0.375,-1,1.25,-1
2018-05-16 16:12:50,14.0138,67.9124,0.36,1,1.2,1
2018-05-16 16:13:50,14.0102,67.9159,0.36,-1,1.2,-1
2018-05-16 16:14:50,14.007,67.9194,0.36,-1,1.2,-1
2018-05-16 16:15:50,14.0038,67.923,0.36,-1,1.2,-1
2018-05-16 16:16:51,14.0004,67.9264,0.36,-1,1.2,-1
2018-05-16 16:17:51,13.997,67.9299,0.36,-1,1.2,-1
2018-05-16 16:18:51,13.9938,67.9334,0.345,1,1.15,1
2018-05-16 16:19:51,13.9905,67.9369,0.345,-1,1.15,-1
2018-05-16 16:20:51,13.9871,67.9404,0.345,-1,1.15,-1
2018-05-16 16:21:51,13.9837,67.944,0.345,-1,1.15,-1
2018-05-16 16:22:52,13.9802,67.9475,0.345,-1,1.15,-1
2018-05-16 16:23:52,13.9771,67.9511,0.36,1,1.2,1
2018-05-16 16:24:52,13.9736,67.9546,0.345,1,1.15,1
2018-05-16 16:25:52,13.9703,67.9582,0.33,1,1.1,1
2018-05-16 16:26:52,13.9669,67.9617,0.33,-1,1.1,-1
2018-05-16 16:27:52,13.9634,67.9653,0.33,-1,1.1,-1
2018-05-16 16:28:52,13.96,67.9688,0.315,1,1.05,1
2018-05-16 16:29:52,13.9566,67.9724,0.315,-1,1.05,-1
2018-05-16 16:30:53,13.9532,67.9759,0.33,1,1.1,1
2018-05-16 16:31:53,13.9498,67.9795,0.33,-1,1.1,-1
2018-05-16 16:32:53,13.9466,67.983,0.345,1,1.15,1
2018-05-16 16:33:53,13.9433,67.9865,0.345,-1,1.15,-1
2018-05-16 16:34:53,13.9397,67.99,0.345,-1,1.15,-1
2018-05-16 16:35:53,13.9362,67.9936,0.345,-1,1.15,-1
2018-05-16 16:36:53,13.9328,67.9972,0.36,1,1.2,1
2018-05-21 21:10:32,13.932,67.9976,0.585,1,1.95,1
2018-05-21 21:11:32,13.9354,67.994,0.585,-1,1.95,-1
2018-05-21 21:12:32,13.9387,67.9904,0.6,1,2.0,1
2018-05-21 21:13:32,13.9421,67.9868,0.585,1,1.95,1
2018-05-21 21:14:32,13.9454,67.9832,0.585,-1,1.95,-1
2018-05-21 21:15:32,13.9489,67.9796,0.57,1,1.9,1
2018-05-21 21:16:32,13.9522,67.976,0.585,1,1.95,1
2018-05-21 21:17:33,13.9556,67.9723,0.585,-1,1.95,-1
2018-05-21 21:18:33,13.9591,67.9687,0.615,1,2.05,1
2018-05-21 21:19:33,13.9626,67.9651,0.615,-1,2.05,-1
2018-05-21 21:20:33,13.966,67.9614,0.6,1,2.0,1
2018-05-21 21:21:33,13.9694,67.9578,0.585,1,1.95,1
2018-05-21 21:22:33,13.9727,67.9542,0.6,1,2.0,1
2018-05-21 21:23:34,13.9762,67.9505,0.585,1,1.95,1
2018-05-21 21:24:34,13.9796,67.9469,0.6,1,2.0,1
2018-05-21 21:25:34,13.982999999999999,67.9433,0.615,1,2.05,1
2018-05-21 21:26:34,13.9863,67.9396,0.615,-1,2.05,-1
2018-05-21 21:27:34,13.9898,67.936,0.645,1,2.15,1
2018-05-21 21:28:34,13.9933,67.9323,0.66,1,2.2,1
2018-05-21 21:29:35,13.9969,67.9287,0.645,1,2.15,1
2018-05-21 21:30:35,14.0003,67.9249,0.645,-1,2.15,-1
2018-05-21 21:31:35,14.0037,67.9213,0.63,1,2.1,1
2018-05-21 21:32:35,14.0071,67.9176,0.615,1,2.05,1
2018-05-21 21:33:35,14.0107,67.914,0.585,1,1.95,1
2018-05-21 21:34:35,14.014000000000001,67.9103,0.6,1,2.0,1
2018-05-21 21:35:35,14.0174,67.9066,0.6,-1,2.0,-1
2018-05-21 21:36:36,14.0209,67.9029,0.6,-1,2.0,-1
2018-05-21 21:37:36,14.0244,67.8992,0.615,1,2.05,1
2018-05-21 21:38:36,14.0279,67.8955,0.6,1,2.0,1
2018-05-21 21:39:36,14.0313,67.8918,0.555,1,1.85,1
2018-05-21 21:40:36,14.0347,67.888,0.57,1,1.9,1
2018-05-21 21:41:36,14.0383,67.8844,0.585,1,1.95,1
2018-05-21 21:42:37,14.0419,67.8807,0.585,-1,1.95,-1
2018-05-21 21:43:37,14.0453,67.877,0.57,1,1.9,1
2018-05-21 21:44:37,14.0486,67.8733,0.57,-1,1.9,-1
2018-05-21 21:45:37,14.052,67.8696,0.6,1,2.0,1
2018-05-21 21:46:37,14.0556,67.8659,0.615,1,2.05,1
2018-05-21 21:47:37,14.059000000000001,67.8623,0.57,1,1.9,1
2018-05-21 21:48:38,14.0625,67.8586,0.6,1,2.0,1
2018-05-21 21:49:38,14.065999999999999,67.8548,0.6,-1,2.0,-1
2018-05-21 21:50:38,14.0696,67.8511,0.57,1,1.9,1
2018-05-21 21:51:38,14.0731,67.8474,0.96,1,3.2,1
2018-05-21 21:52:38,14.0766,67.8436,0.555,1,1.85,1
2018-05-21 21:53:38,14.08,67.8398,0.555,-1,1.85,-1
2018-05-21 21:54:38,14.0835,67.836,0.57,1,1.9,1
2018-05-21 21:55:38,14.0871,67.8323,0.585,1,1.95,1
2018-05-21 21:56:39,14.0907,67.8285,0.555,1,1.85,1
2018-05-21 21:57:39,14.0942,67.8247,0.585,1,1.95,1
2018-05-21 21:58:39,14.0976,67.8209,0.96,1,3.2,1
2018-05-21 21:59:39,14.1011,67.8172,0.54,1,1.8,1
2018-05-21 22:00:39,14.1047,67.8134,0.51,1,1.7,1
2018-05-21 22:01:39,14.1082,67.8096,0.51,-1,1.7,-1
2018-05-21 22:02:39,14.1118,67.8058,0.51,-1,1.7,-1
2018-05-21 22:03:40,14.1154,67.80199999999999,0.48,1,1.6,1
2018-05-21 22:04:40,14.119000000000002,67.7982,0.51,1,1.7,1
2018-05-21 22:05:40,14.1225,67.7944,0.495,1,1.65,1
2018-05-21 22:06:40,14.126,67.7907,0.48,1,1.6,1
2018-05-21 22:07:40,14.1295,67.7869,0.495,1,1.65,1
2018-05-21 22:08:40,14.133,67.7832,0.495,-1,1.65,-1
2018-05-21 22:09:40,14.1365,67.7794,0.48,1,1.6,1
2018-05-21 22:10:41,14.1401,67.7756,0.495,1,1.65,1
2018-05-21 22:11:41,14.1436,67.7718,0.51,1,1.7,1
2018-05-21 22:12:41,14.1471,67.768,0.495,1,1.65,1
2018-05-21 22:13:41,14.1506,67.7643,0.48,1,1.6,1
2018-05-21 22:14:41,14.154000000000002,67.7605,0.495,1,1.65,1
2018-05-21 22:15:41,14.1574,67.7568,0.96,1,3.2,1
2018-05-21 22:16:41,14.1611,67.753,0.96,-1,3.2,-1
2018-05-21 22:17:42,14.1646,67.7493,0.96,-1,3.2,-1
2018-05-21 22:18:42,14.168,67.7456,0.54,1,1.8,1
2018-05-21 22:19:42,14.1714,67.7419,0.555,1,1.85,1
2018-05-21 22:20:42,14.1749,67.7382,0.54,1,1.8,1
2018-05-21 22:21:42,14.1783,67.7345,0.57,1,1.9,1
2018-05-21 22:22:42,14.1818,67.7308,0.54,1,1.8,1
2018-05-21 22:23:43,14.1855,67.7271,0.96,1,3.2,1
2018-05-21 22:24:43,14.1889,67.7235,0.555,1,1.85,1
2018-05-21 22:25:43,14.1921,67.7198,0.735,1,2.45,1
2018-05-21 22:26:43,14.1954,67.7162,0.81,1,2.7,1
2018-05-21 22:27:43,14.1986,67.7125,0.855,1,2.85,1
2018-05-21 22:28:43,14.202,67.7089,0.945,1,3.15,1
2018-05-21 22:29:43,14.2056,67.7052,0.96,1,3.2,1
2018-05-21 22:30:44,14.209000000000001,67.7016,0.99,1,3.3,1
2018-05-21 22:31:44,14.2124,67.69800000000001,0.945,1,3.15,1
2018-05-21 22:32:44,14.2156,67.6944,0.975,1,3.25,1
2018-05-21 22:33:44,14.2189,67.6908,0.975,-1,3.25,-1
2018-05-21 22:34:44,14.2222,67.6873,1.065,1,3.55,1
2018-05-21 22:35:45,14.2256,67.6836,1.05,1,3.5,1
2018-05-21 22:36:45,14.2289,67.6801,1.02,1,3.4,1
2018-05-21 22:37:45,14.2321,67.6765,1.005,1,3.35,1
2018-05-21 22:38:45,14.2355,67.6729,0.96,1,3.2,1
2018-05-21 22:39:45,14.2389,67.6693,0.99,1,3.3,1
2018-05-21 22:40:45,14.2423,67.6657,1.065,1,3.55,1
2018-05-21 22:41:46,14.2456,67.6621,0.99,1,3.3,1
2018-05-21 22:42:46,14.249,67.6585,0.975,1,3.25,1
2018-05-21 22:43:46,14.2523,67.6549,0.93,1,3.1,1
2018-05-21 22:44:46,14.2557,67.6512,0.9,1,3.0,1
2018-05-21 22:45:46,14.2591,67.6477,0.84,1,2.8,1
2018-05-21 22:46:46,14.2624,67.6441,0.81,1,2.7,1
2018-05-21 22:47:46,14.2657,67.6405,0.825,1,2.75,1
2018-05-21 22:48:46,14.2693,67.6369,0.87,1,2.9,1
2018-05-21 22:49:47,14.2726,67.6333,0.9,1,3.0,1
2018-05-21 22:50:47,14.2759,67.6296,0.93,1,3.1,1
2018-05-21 22:51:47,14.2792,67.626,0.87,1,2.9,1
2018-05-21 22:52:47,14.2826,67.6224,0.855,1,2.85,1
2018-05-21 22:53:47,14.2859,67.6187,0.795,1,2.65,1
2018-05-21 22:54:48,14.2894,67.615,0.795,-1,2.65,-1
2018-05-21 22:55:48,14.2927,67.6114,0.78,1,2.6,1
2018-05-21 22:56:48,14.296,67.6077,0.825,1,2.75,1
2018-05-21 22:57:48,14.2994,67.6041,0.87,1,2.9,1
2018-05-21 22:58:48,14.3028,67.6004,0.93,1,3.1,1
2018-05-27 14:48:08,14.3002,67.6011,0.885,1,2.95,1
2018-05-27 14:49:08,14.2968,67.6052,0.81,1,2.7,1
2018-05-27 14:50:08,14.2934,67.6091,0.78,1,2.6,1
2018-05-27 14:51:08,14.29,67.6131,0.765,1,2.55,1
2018-05-27 14:52:08,14.2866,67.6171,0.765,-1,2.55,-1
2018-05-27 14:53:08,14.2831,67.62100000000001,0.765,-1,2.55,-1
2018-05-27 14:54:08,14.2796,67.6251,0.825,1,2.75,1
2018-05-27 14:55:09,14.2763,67.62899999999999,0.87,1,2.9,1
2018-05-27 14:56:09,14.273,67.633,0.915,1,3.05,1
2018-05-27 14:57:09,14.2696,67.637,0.915,-1,3.05,-1
2018-05-27 14:58:09,14.265999999999998,67.6409,0.825,1,2.75,1
2018-05-27 14:59:09,14.2624,67.6448,0.735,1,2.45,1
2018-05-27 15:00:09,14.259,67.6488,0.675,1,2.25,1
2018-05-27 15:01:09,14.2555,67.6529,0.63,1,2.1,1
2018-05-27 15:02:10,14.2521,67.657,0.57,1,1.9,1
2018-05-27 15:03:10,14.2487,67.661,0.57,-1,1.9,-1
2018-05-27 15:04:10,14.2453,67.6651,0.6,1,2.0,1
2018-05-27 15:05:10,14.2418,67.6692,0.675,1,2.25,1
2018-05-27 15:06:10,14.2382,67.6732,0.81,1,2.7,1
2018-05-27 15:07:10,14.2345,67.6772,0.87,1,2.9,1
2018-05-27 15:08:10,14.2309,67.6812,0.84,1,2.8,1
2018-05-27 15:09:11,14.2271,67.6853,0.84,-1,2.8,-1
2018-05-27 15:10:11,14.2233,67.6893,0.84,-1,2.8,-1
2018-05-27 15:11:11,14.2195,67.6933,0.87,1,2.9,1
2018-05-27 15:12:11,14.2158,67.6972,0.9,1,3.0,1
2018-05-27 15:13:11,14.212,67.7012,0.975,1,3.25,1
2018-05-27 15:14:11,14.2083,67.7052,1.02,1,3.4,1
2018-05-27 15:15:11,14.2047,67.7092,0.975,1,3.25,1
2018-05-27 15:16:12,14.2009,67.7132,0.93,1,3.1,1
2018-05-27 15:17:12,14.1973,67.7171,0.885,1,2.95,1
2018-05-27 15:18:12,14.1936,67.7211,0.9,1,3.0,1
2018-05-27 15:19:12,14.1898,67.725,0.93,1,3.1,1
2018-05-27 15:20:12,14.1861,67.729,0.9,1,3.0,1
2018-05-27 15:21:12,14.1826,67.7329,0.93,1,3.1,1
2018-05-27 15:22:12,14.1788,67.7369,0.93,-1,3.1,-1
2018-05-27 15:23:13,14.1752,67.7409,0.885,1,2.95,1
2018-05-27 15:24:13,14.1715,67.7448,0.87,1,2.9,1
2018-05-27 15:25:13,14.1679,67.7487,0.825,1,2.75,1
2018-05-27 15:26:13,14.1641,67.7525,0.81,1,2.7,1
2018-05-27 15:27:13,14.1605,67.7564,0.825,1,2.75,1
2018-05-27 15:28:13,14.1569,67.7603,0.81,1,2.7,1
2018-05-27 15:29:13,14.1532,67.7642,0.825,1,2.75,1
2018-05-27 15:30:14,14.1497,67.768,0.84,1,2.8,1
2018-05-27 15:31:14,14.1461,67.7719,0.855,1,2.85,1
2018-05-27 15:32:14,14.1426,67.7757,0.855,-1,2.85,-1
2018-05-27 15:33:14,14.139000000000001,67.7796,0.855,-1,2.85,-1
2018-05-27 15:34:14,14.1354,67.7834,0.915,1,3.05,1
2018-05-27 15:35:14,14.1318,67.7872,0.945,1,3.15,1
2018-05-27 15:36:14,14.128,67.791,0.96,1,3.2,1
2018-05-27 15:37:15,14.1242,67.7948,0.99,1,3.3,1
2018-05-27 15:38:15,14.1209,67.7987,0.945,1,3.15,1
2018-05-27 15:39:15,14.1173,67.8025,0.855,1,2.85,1
2018-05-27 15:40:15,14.1138,67.8064,0.75,1,2.5,1
2018-05-27 15:41:15,14.1101,67.8102,0.66,1,2.2,1
2018-05-27 15:42:15,14.1065,67.814,0.585,1,1.95,1
2018-05-27 15:43:16,14.1029,67.8178,0.555,1,1.85,1
2018-05-27 15:44:16,14.0994,67.8216,0.51,1,1.7,1
2018-05-27 15:45:16,14.0958,67.8254,0.96,1,3.2,1
2018-05-27 15:46:16,14.0924,67.8292,0.48,1,1.6,1
2018-05-27 15:47:16,14.0888,67.833,0.405,1,1.35,1
2018-05-27 15:48:16,14.0853,67.8368,0.375,1,1.25,1
2018-05-27 15:49:16,14.0816,67.8406,0.36,1,1.2,1
2018-05-27 15:50:17,14.078,67.8444,0.375,1,1.25,1
2018-05-27 15:51:17,14.0745,67.8482,0.375,-1,1.25,-1
2018-05-27 15:52:17,14.0708,67.852,0.39,1,1.3,1
2018-05-27 15:53:17,14.0672,67.8558,0.405,1,1.35,1
2018-05-27 15:54:17,14.0637,67.8596,0.405,-1,1.35,-1
2018-05-27 15:55:17,14.0601,67.8634,0.42,1,1.4,1
2018-05-27 15:56:17,14.0565,67.8673,0.405,1,1.35,1
2018-05-27 15:57:18,14.0528,67.8711,0.375,1,1.25,1
2018-05-27 15:58:18,14.0492,67.875,0.39,1,1.3,1
2018-05-27 15:59:18,14.0457,67.8788,0.405,1,1.35,1
2018-05-27 16:00:18,14.042,67.8827,0.435,1,1.45,1
2018-05-27 16:01:18,14.0385,67.8865,0.465,1,1.55,1
2018-05-27 16:02:18,14.0348,67.8904,0.48,1,1.6,1
2018-05-27 16:03:19,14.030999999999999,67.8942,0.495,1,1.65,1
2018-05-27 16:04:19,14.0273,67.898,0.495,-1,1.65,-1
2018-05-27 16:05:19,14.0236,67.9018,0.495,-1,1.65,-1
2018-05-27 16:06:19,14.02,67.9056,0.48,1,1.6,1
2018-05-27 16:07:19,14.0165,67.9095,0.465,1,1.55,1
2018-05-27 16:08:19,14.0129,67.9133,0.48,1,1.6,1
2018-05-27 16:09:20,14.0092,67.9171,0.51,1,1.7,1
2018-05-27 16:10:20,14.0056,67.9209,0.555,1,1.85,1
2018-05-27 16:11:20,14.0019,67.9247,0.54,1,1.8,1
2018-05-27 16:12:20,13.9983,67.9286,0.54,-1,1.8,-1
2018-05-27 16:13:20,13.9946,67.9324,0.555,1,1.85,1
2018-05-27 16:14:20,13.9909,67.9363,0.555,-1,1.85,-1
2018-05-27 16:15:21,13.9873,67.9401,0.54,1,1.8,1
2018-05-27 16:16:21,13.9838,67.9439,0.555,1,1.85,1
2018-05-27 16:17:21,13.9801,67.9478,0.57,1,1.9,1
2018-05-27 16:18:21,13.9763,67.9516,0.57,-1,1.9,-1
2018-05-27 16:19:21,13.9726,67.9554,0.585,1,1.95,1
2018-05-27 16:20:21,13.9689,67.9593,0.585,-1,1.95,-1
2018-05-27 16:21:22,13.9653,67.9632,0.54,1,1.8,1
2018-05-27 16:22:22,13.9616,67.9671,0.495,1,1.65,1
2018-05-27 16:23:22,13.9579,67.9709,0.495,-1,1.65,-1
2018-05-27 16:24:22,13.9543,67.9748,0.465,1,1.55,1
2018-05-27 16:25:22,13.9506,67.9786,0.465,-1,1.55,-1
2018-05-27 16:26:22,13.9468,67.9825,0.465,-1,1.55,-1
2018-05-27 16:27:23,13.9432,67.9863,0.48,1,1.6,1
2018-05-27 16:28:23,13.9395,67.9902,0.495,1,1.65,1
2018-05-27 16:29:23,13.9359,67.994,0.495,-1,1.65,-1
2018-05-27 16:30:23,13.9323,67.9978,0.51,1,1.7,1
2018-06-01 21:02:52,13.9301,67.9994,0.33,1,1.1,1
2018-06-01 21:03:52,13.9337,67.9956,0.375,1,1.25,1
2018-06-01 21:04:52,13.9374,67.9917,0.405,1,1.35,1
2018-06-01 21:05:52,13.940999999999999,67.9878,0.45,1,1.5,1
2018-06-01 21:06:52,13.9448,67.9839,0.495,1,1.65,1
2018-06-01 21:07:52,13.9484,67.98,0.555,1,1.85,1
2018-06-01 21:08:53,13.952,67.9761,0.585,1,1.95,1
2018-06-01 21:09:53,13.9557,67.9723,0.6,1,2.0,1
2018-06-01 21:10:53,13.9593,67.9684,0.645,1,2.15,1
2018-06-01 21:11:53,13.9631,67.9644,0.675,1,2.25,1
2018-06-01 21:12:53,13.9668,67.9605,0.69,1,2.3,1
2018-06-01 21:13:53,13.9706,67.9566,0.675,1,2.25,1
2018-06-01 21:14:53,13.9743,67.9526,0.645,1,2.15,1
2018-06-01 21:15:54,13.9779,67.9487,0.57,1,1.9,1
2018-06-01 21:16:54,13.9816,67.9447,0.54,1,1.8,1
2018-06-01 21:17:54,13.9853,67.9408,0.555,1,1.85,1
2018-06-01 21:18:54,13.9891,67.9368,0.51,1,1.7,1
2018-06-01 21:19:54,13.9928,67.9328,0.48,1,1.6,1
2018-06-01 21:20:54,13.9964,67.9289,0.45,1,1.5,1
2018-06-01 21:21:54,14.0001,67.925,0.42,1,1.4,1
2018-06-01 21:22:54,14.0038,67.9211,0.405,1,1.35,1
2018-06-01 21:23:55,14.0076,67.9172,0.39,1,1.3,1
2018-06-01 21:24:55,14.0112,67.9133,0.36,1,1.2,1
2018-06-01 21:25:55,14.0148,67.9094,0.345,1,1.15,1
2018-06-01 21:26:55,14.0185,67.9055,0.33,1,1.1,1
2018-06-01 21:27:55,14.0223,67.9016,0.315,1,1.05,1
2018-06-01 21:28:55,14.0259,67.8978,0.33,1,1.1,1
2018-06-01 21:29:55,14.0295,67.8939,0.3,1,1.0,1
2018-06-01 21:30:56,14.0331,67.89,0.315,1,1.05,1
2018-06-01 21:31:56,14.0367,67.8862,0.315,-1,1.05,-1
2018-06-01 21:32:56,14.0403,67.8823,0.315,-1,1.05,-1
2018-06-01 21:33:56,14.044,67.8784,0.3,1,1.0,1
2018-06-01 21:34:56,14.0476,67.8745,0.315,1,1.05,1
2018-06-01 21:35:56,14.0512,67.8706,0.315,-1,1.05,-1
2018-06-01 21:36:57,14.0548,67.8668,0.3,1,1.0,1
2018-06-01 21:37:57,14.0584,67.8629,0.315,1,1.05,1
2018-06-01 21:38:57,14.062000000000001,67.859,0.3,1,1.0,1
2018-06-01 21:39:57,14.0658,67.8551,0.3,-1,1.0,-1
2018-06-01 21:40:57,14.0693,67.8513,0.96,1,3.2,1
2018-06-01 21:41:57,14.0729,67.8475,0.3,1,1.0,1
2018-06-01 21:42:57,14.0766,67.8436,0.3,-1,1.0,-1
2018-06-01 21:43:58,14.0802,67.8398,0.345,1,1.15,1
2018-06-01 21:44:58,14.0838,67.836,0.42,1,1.4,1
2018-06-01 21:45:58,14.0874,67.8321,0.54,1,1.8,1
2018-06-01 21:46:58,14.0909,67.8284,0.735,1,2.45,1
2018-06-01 21:47:58,14.0944,67.8247,0.81,1,2.7,1
2018-06-01 21:48:58,14.0978,67.8209,0.765,1,2.55,1
2018-06-01 21:49:59,14.1013,67.8172,0.72,1,2.4,1
2018-06-01 21:50:59,14.1047,67.8134,0.84,1,2.8,1
2018-06-01 21:51:59,14.1082,67.8096,0.945,1,3.15,1
2018-06-01 21:52:59,14.1117,67.8059,1.02,1,3.4,1
2018-06-01 21:53:59,14.1153,67.8022,0.99,1,3.3,1
2018-06-01 21:54:59,14.1188,67.7985,1.02,1,3.4,1
2018-06-01 21:56:00,14.1223,67.7947,1.035,1,3.45,1
2018-06-01 21:57:00,14.1258,67.791,1.05,1,3.5,1
2018-06-01 21:58:00,14.1293,67.7872,1.065,1,3.55,1
2018-06-01 21:59:00,14.1328,67.7834,1.02,1,3.4,1
2018-06-01 22:00:00,14.1362,67.7797,1.02,-1,3.4,-1
2018-06-01 22:01:00,14.1398,67.7759,0.975,1,3.25,1
2018-06-01 22:02:00,14.1433,67.7721,0.96,1,3.2,1
2018-06-01 22:03:01,14.1468,67.7684,0.96,-1,3.2,-1
2018-06-01 22:04:01,14.1503,67.7646,0.945,1,3.15,1
2018-06-01 22:05:01,14.1538,67.7608,0.96,1,3.2,1
2018-06-01 22:06:01,14.1574,67.757,0.96,-1,3.2,-1
2018-06-01 22:07:01,14.1609,67.7532,0.915,1,3.05,1
2018-06-01 22:08:01,14.1644,67.7495,0.9,1,3.0,1
2018-06-01 22:09:01,14.1679,67.7457,0.855,1,2.85,1
2018-06-01 22:10:02,14.1715,67.742,0.885,1,2.95,1
2018-06-01 22:11:02,14.175,67.7382,0.9,1,3.0,1
2018-06-01 22:12:02,14.1784,67.7345,0.945,1,3.15,1
2018-06-01 22:13:02,14.182,67.7307,0.93,1,3.1,1
2018-06-01 22:14:02,14.1855,67.7269,0.9,1,3.0,1
2018-06-01 22:15:02,14.189,67.7232,0.87,1,2.9,1
2018-06-01 22:16:02,14.1924,67.7195,0.825,1,2.75,1
2018-06-01 22:17:02,14.1959,67.7158,0.81,1,2.7,1
2018-06-01 22:18:03,14.1994,67.7121,0.825,1,2.75,1
2018-06-01 22:19:03,14.2029,67.7084,0.855,1,2.85,1
2018-06-01 22:20:03,14.2063,67.7047,0.87,1,2.9,1
2018-06-01 22:21:03,14.2098,67.7009,0.87,-1,2.9,-1
2018-06-01 22:22:03,14.2132,67.6972,0.9,1,3.0,1
2018-06-01 22:23:03,14.2166,67.6936,0.87,1,2.9,1
2018-06-01 22:24:03,14.2199,67.6899,0.87,-1,2.9,-1
2018-06-01 22:25:04,14.2234,67.6862,0.885,1,2.95,1
2018-06-01 22:26:04,14.2269,67.6825,0.87,1,2.9,1
2018-06-01 22:27:04,14.2304,67.6788,0.87,-1,2.9,-1
2018-06-01 22:28:04,14.2337,67.6751,0.87,-1,2.9,-1
2018-06-01 22:29:04,14.2371,67.6714,0.84,1,2.8,1
2018-06-01 22:30:04,14.2405,67.6677,0.84,-1,2.8,-1
2018-06-01 22:31:04,14.244000000000002,67.664,0.855,1,2.85,1
2018-06-01 22:32:04,14.2474,67.6603,0.885,1,2.95,1
2018-06-01 22:33:05,14.2508,67.6566,0.9,1,3.0,1
2018-06-01 22:34:05,14.2542,67.6529,0.9,-1,3.0,-1
2018-06-01 22:35:05,14.2578,67.6491,0.945,1,3.15,1
2018-06-01 22:36:05,14.2612,67.6454,0.975,1,3.25,1
2018-06-01 22:37:05,14.2647,67.6417,0.99,1,3.3,1
2018-06-01 22:38:05,14.2681,67.638,0.99,-1,3.3,-1
2018-06-01 22:39:05,14.2715,67.6343,0.99,-1,3.3,-1
2018-06-01 22:40:06,14.275,67.6306,1.02,1,3.4,1
2018-06-01 22:41:06,14.2784,67.6269,1.005,1,3.35,1
2018-06-01 22:42:06,14.2819,67.6231,1.035,1,3.45,1
2018-06-01 22:43:06,14.2854,67.6193,1.035,-1,3.45,-1
2018-06-01 22:44:06,14.2889,67.6156,1.02,1,3.4,1
2018-06-01 22:45:06,14.2925,67.6118,1.02,-1,3.4,-1
2018-06-01 22:46:06,14.296,67.608,1.035,1,3.45,1
2018-06-01 22:47:06,14.2995,67.6042,1.02,1,3.4,1
2018-06-01 22:48:07,14.302999999999999,67.6004,1.005,1,3.35,1
2018-06-07 14:33:50,14.3,67.6013,0.435,-1,1.45,-1
2018-06-07 14:34:50,14.2967,67.6053,0.435,-1,1.45,-1
2018-06-07 14:35:50,14.2933,67.6092,0.435,-1,1.45,-1
2018-06-07 14:36:51,14.2899,67.6132,0.405,1,1.35,1
2018-06-07 14:37:51,14.2866,67.6171,0.36,1,1.2,1
2018-06-07 14:38:51,14.2833,67.62100000000001,0.36,-1,1.2,-1
2018-06-07 14:39:51,14.2798,67.6249,0.36,-1,1.2,-1
2018-06-07 14:40:51,14.2764,67.6288,0.345,1,1.15,1
2018-06-07 14:41:51,14.2732,67.6327,0.36,1,1.2,1
2018-06-07 14:42:52,14.2698,67.6367,0.36,-1,1.2,-1
2018-06-07 14:43:52,14.2664,67.6406,0.36,-1,1.2,-1
2018-06-07 14:44:52,14.2631,67.6445,0.36,-1,1.2,-1
2018-06-07 14:45:52,14.2598,67.6484,0.375,1,1.25,1
2018-06-07 14:46:54,14.2564,67.6523,0.375,-1,1.25,-1
2018-06-07 14:47:54,14.253,67.6561,0.36,1,1.2,1
